0	-1	0	0.03702404308424777	1	0
1	0	1	0.20341645375553755	0.11212835417933711	1
2	0	2	0.3583913584896948	0.8878716458206629	0
3	2	3	0.034933106032955394	0.6926356013945525	0
4	2	4	0.0396876159100429	0.19523604442611042	1
5	3	5	0.050247100549973736	0.3981890806438587	1
6	3	6	0.2763003221775477	0.2944465207506938	1
