0	-1	0	0.46013001236658774	1	0
1	0	1	0.01774438723714553	0.07618576623456971	1
2	0	2	0.02905211169755221	0.9238142337654303	0
3	2	3	0.16820873935163122	0.695348276909188	0
4	2	4	0.10935044083369178	0.22846595685624227	1
5	3	5	0.08409714452580655	0.5677394923088992	1
6	3	6	0.131417163987585	0.1276087846002888	1
